Feature_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
MJ030-1-barcode35-umi47669bins-ubs-10,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Poriferihabitantaceae,Spongiihabitans,Spongiihabitans thiooxidans,1.0
MJ030-1-barcode35-umi48149bins-ubs-10,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,VA-1,Nitromaritima,Unassigned,1.0
MJ030-1-barcode35-umi48276bins-ubs-10,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi48515bins-ubs-10,Bacteria,Pseudomonadota,Alphaproteobacteria,Parvibaculales,CGMCC-115125,Pyruvatibacter,Pyruvatibacter ectocarpi,1.0
MJ030-1-barcode35-umi48568bins-ubs-11,Bacteria,Pseudomonadota,Gammaproteobacteria,Woeseiales,Woeseiaceae,SP4260,Unassigned,1.0
MJ030-1-barcode35-umi48640bins-ubs-12,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Flavilitoribacter,Flavilitoribacter nigricans,1.0
MJ030-1-barcode35-umi48922bins-ubs-10,Bacteria,Pseudomonadota,Gammaproteobacteria,Coxiellales,Coxiellaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi49130bins-ubs-10,Bacteria,Myxococcota_A_473307,Bradymonadia,UBA7976,UBA1532,UBA1532,Unassigned,1.0
MJ030-1-barcode35-umi4913bins-ubs-62,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Arenitalea_824542,Arenitalea lutea,1.0
MJ030-1-barcode35-umi49193bins-ubs-10,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,SMVS01,Unassigned,1.0
MJ030-1-barcode35-umi4951bins-ubs-66,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,GCA-002733185,Unassigned,1.0
MJ030-1-barcode35-umi49680bins-ubs-10,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_628887,Azotimanducaceae_A_628887,SZUA-521,Unassigned,1.0
MJ030-1-barcode35-umi49820bins-ubs-10,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi50664bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,SZUA-36 sp003233115,1.0
MJ030-1-barcode35-umi51162bins-ubs-9,Bacteria,Desulfobacterota_G_459543,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfofustis,Desulfofustis glycolicus,1.0
MJ030-1-barcode35-umi51241bins-ubs-11,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi51478bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Woeseiales,Woeseiaceae,SP4260,Unassigned,1.0
MJ030-1-barcode35-umi51817bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641035,Nitrincolaceae,Rs1,Rs1 sp000416315,1.0
MJ030-1-barcode35-umi5200bins-ubs-61,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi52055bins-ubs-9,Bacteria,Myxococcota_A_473307,UBA9160,UBA9160,UBA4427,UBA4427,UBA4427 sp011051925,1.0
MJ030-1-barcode35-umi52810bins-ubs-9,Bacteria,Actinomycetota,Acidimicrobiia_402965,UBA5794,UBA5794,SZUA-442,SZUA-442 sp003235475,1.0
MJ030-1-barcode35-umi53426bins-ubs-10,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-2729495,GCA-2729495,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi53650bins-ubs-9,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi53651bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,DT-91,CAKMZU01,CAKMZU01 sp902705835,1.0
MJ030-1-barcode35-umi54020bins-ubs-10,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Halioglobus_A_630736,Halioglobus_A_630736 lutimaris,1.0
MJ030-1-barcode35-umi54331bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Unassigned,1.0
MJ030-1-barcode35-umi56047bins-ubs-8,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,W260,W260 sp008725655,1.0
MJ030-1-barcode35-umi56243bins-ubs-8,Bacteria,Pseudomonadota,Gammaproteobacteria,Woeseiales,Woeseiaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi57679bins-ubs-8,Bacteria,Pseudomonadota,Alphaproteobacteria,Parvibaculales,CGMCC-115125,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi57714bins-ubs-8,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi58115bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi58309bins-ubs-8,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_894219,Vicingaceae_894219,UBA1494,UBA1494 sp002706365,1.0
MJ030-1-barcode35-umi5875bins-ubs-59,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Urechidicola,Urechidicola croceus,1.0
MJ030-1-barcode35-umi58793bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_628887,Azotimanducaceae_A_628887,SZUA-309,Unassigned,1.0
MJ030-1-barcode35-umi5882bins-ubs-57,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Colwellia_A_665065,Colwellia_A_665065 marinimaniae,1.0
MJ030-1-barcode35-umi58830bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Moraxella_A,Moraxella_A osloensis,1.0
MJ030-1-barcode35-umi5927bins-ubs-58,Bacteria,Pseudomonadota,Gammaproteobacteria,UBA4486_603280,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi5931bins-ubs-57,Bacteria,Pseudomonadota,Gammaproteobacteria,HTCC5015,HTCC5015,HTCC5015,HTCC5015 sp000155715,1.0
MJ030-1-barcode35-umi59625bins-ubs-8,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Halioglobus_A_630736,Unassigned,1.0
MJ030-1-barcode35-umi59713bins-ubs-9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Carboxylicivirga_870101,Unassigned,1.0
MJ030-1-barcode35-umi59821bins-ubs-8,Bacteria,Pseudomonadota,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi60060bins-ubs-8,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,OLB9,Unassigned,1.0
MJ030-1-barcode35-umi60324bins-ubs-8,Bacteria,Pseudomonadota,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi60410bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Halioglobus_A_630692,Unassigned,1.0
MJ030-1-barcode35-umi60635bins-ubs-7,Bacteria,Pseudomonadota,Gammaproteobacteria,Coxiellales,Coxiellaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi61298bins-ubs-7,Bacteria,Pseudomonadota,Alphaproteobacteria,Parvibaculales,CGMCC-115125,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi61300bins-ubs-7,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi61935bins-ubs-7,Bacteria,Bdellovibrionota_473306,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,SMWT01,SMWT01 sp004356615,1.0
MJ030-1-barcode35-umi61953bins-ubs-7,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,UBA3031,UBA3031,Unassigned,1.0
MJ030-1-barcode35-umi62322bins-ubs-7,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi62718bins-ubs-7,Bacteria,Acidobacteriota,Thermoanaerobaculia,Multivoradales,UBA5704,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi63199bins-ubs-7,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,Aridibacter_431435,Aridibacter sp003385635,1.0
MJ030-1-barcode35-umi63266bins-ubs-8,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi6373bins-ubs-54,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi63788bins-ubs-7,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Methyloligellaceae,UBA2767,UBA2767 sp002897995,1.0
MJ030-1-barcode35-umi64224bins-ubs-7,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-2729495,GCA-2729495,GCA-002729875,GCA-002729875 sp002688175,1.0
MJ030-1-barcode35-umi64385bins-ubs-8,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-19610,DSM-19610,Thiogranum,Unassigned,1.0
MJ030-1-barcode35-umi64443bins-ubs-7,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter_E_490551,Sulfitobacter_E_490551 donghicola,1.0
MJ030-1-barcode35-umi65671bins-ubs-7,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi65763bins-ubs-8,Bacteria,Spirochaetota,Leptospirae,Turneriellales,Turneriellaceae,Turneriella,Unassigned,1.0
MJ030-1-barcode35-umi65926bins-ubs-7,Bacteria,Pseudomonadota,Gammaproteobacteria,UBA1113,UBA1113,GCA-2707205,GCA-2707205 sp002707205,1.0
MJ030-1-barcode35-umi65966bins-ubs-7,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Pseudohongiellaceae,UBA9145,UBA9145 sp002402175,1.0
MJ030-1-barcode35-umi66409bins-ubs-7,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi66599bins-ubs-8,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi67526bins-ubs-6,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter_491687,Celeribacter marinus_C,1.0
MJ030-1-barcode35-umi67641bins-ubs-6,Bacteria,Desulfobacterota_G_459543,DSM-4660,Desulfatiglandales,HGW-15,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi6773bins-ubs-56,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,AU392,AU392 sp003443635,1.0
MJ030-1-barcode35-umi68088bins-ubs-6,Bacteria,Desulfobacterota_G_459543,DSM-4660,Desulfatiglandales,HGW-15,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi68623bins-ubs-6,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,UBA6136,UBA6136 sp009922685,1.0
MJ030-1-barcode35-umi68740bins-ubs-6,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi6885bins-ubs-52,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Cellvibrionaceae,Teredinibacter_633007,Unassigned,1.0
MJ030-1-barcode35-umi68873bins-ubs-8,Bacteria,Pseudomonadota,Gammaproteobacteria,HK1,HK1,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi69175bins-ubs-6,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi69955bins-ubs-6,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,CAITNO01,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi70895bins-ubs-6,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi7146bins-ubs-54,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_636476,Oleiphilaceae_636476,Oleiphilus,Unassigned,1.0
MJ030-1-barcode35-umi71804bins-ubs-7,Bacteria,Actinomycetota,Acidimicrobiia_402965,UBA5794,UBA5794,SZUA-442,SZUA-442 sp003235475,1.0
MJ030-1-barcode35-umi72712bins-ubs-6,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,R2A130,R2A130 sp000179775,1.0
MJ030-1-barcode35-umi7290bins-ubs-50,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,CABYJX01,CABYJX01 sp902519405,1.0
MJ030-1-barcode35-umi7335bins-ubs-50,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Coraliomargaritaceae,Lentimonas,Lentimonas sp902728235,1.0
MJ030-1-barcode35-umi73448bins-ubs-6,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Poriferihabitantaceae,Spongiihabitans,Unassigned,1.0
MJ030-1-barcode35-umi73837bins-ubs-7,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tateyamaria,Tateyamaria sp000814025,1.0
MJ030-1-barcode35-umi73840bins-ubs-6,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,SZUA-36 sp003233115,1.0
MJ030-1-barcode35-umi7422bins-ubs-51,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Gilvibacter,Unassigned,1.0
MJ030-1-barcode35-umi7476bins-ubs-51,Bacteria,Pseudomonadota,Gammaproteobacteria,Coxiellales,Coxiellaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi75280bins-ubs-7,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rubricoccaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi75552bins-ubs-6,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi76229bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi76637bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi76843bins-ubs-6,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-2729495,GCA-2729495,GCA-002729875,GCA-002729875 sp002688175,1.0
MJ030-1-barcode35-umi7684bins-ubs-52,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Cyclobacteriaceae,Marinoscillum,Unassigned,1.0
MJ030-1-barcode35-umi77305bins-ubs-5,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Mangrovimonas_A_824184,Unassigned,1.0
MJ030-1-barcode35-umi77360bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter_E_490551,Sulfitobacter_E_490551 geojensis,1.0
MJ030-1-barcode35-umi78251bins-ubs-5,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Mesoflavibacter,Unassigned,1.0
MJ030-1-barcode35-umi78991bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi7908bins-ubs-49,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_636436,Oleiphilaceae_636436,LZORAL124-50-18,Unassigned,1.0
MJ030-1-barcode35-umi7922bins-ubs-48,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,GCA-2748055,GCA-2748055,GCA-2748055 sp011056635,1.0
MJ030-1-barcode35-umi79526bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Poriferihabitantaceae,Spongiihabitans,Spongiihabitans thiooxidans,1.0
MJ030-1-barcode35-umi79730bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tateyamaria,Tateyamaria sp000814025,1.0
MJ030-1-barcode35-umi7980bins-ubs-48,Bacteria,Pseudomonadota,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Unassigned,1.0
MJ030-1-barcode35-umi80418bins-ubs-5,Bacteria,Desulfobacterota_G_459543,Desulfobacteria,Desulfobacterales,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi80533bins-ubs-6,Bacteria,Actinomycetota,Acidimicrobiia_402965,UBA5794,UBA5794,SZUA-442,SZUA-442 sp003235475,1.0
MJ030-1-barcode35-umi81010bins-ubs-6,Bacteria,Bdellovibrionota_473306,Oligoflexia,Oligoflexales,Oligoflexaceae,Pseudobacteriovorax,Pseudobacteriovorax antillogorgiicola,1.0
MJ030-1-barcode35-umi81035bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter_E_490551,Unassigned,1.0
MJ030-1-barcode35-umi8119bins-ubs-48,Bacteria,Bacillota_A_368345,Clostridia_258483,Peptostreptococcales,Acidaminobacteraceae,QQWI01,Unassigned,1.0
MJ030-1-barcode35-umi82246bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,R2A130,R2A130 sp000179775,1.0
MJ030-1-barcode35-umi82369bins-ubs-5,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,OLB9,OLB9 sp001567255,1.0
MJ030-1-barcode35-umi83112bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,Unassigned,1.0
MJ030-1-barcode35-umi83273bins-ubs-6,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Methyloligellaceae,UBA2767,UBA2767 sp002897995,1.0
MJ030-1-barcode35-umi8341bins-ubs-46,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,GCA-002770795,J021,J021 sp003696665,1.0
MJ030-1-barcode35-umi83620bins-ubs-6,Bacteria,Pseudomonadota,Gammaproteobacteria,HK1,HK1,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi83762bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Halioglobus_A_631300,Unassigned,1.0
MJ030-1-barcode35-umi83908bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Coxiellales,Coxiellaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi84035bins-ubs-5,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Tenacibaculum_A_805184,Tenacibaculum_A_805184 aiptasiae,1.0
MJ030-1-barcode35-umi84181bins-ubs-5,Bacteria,Spirochaetota,Spirochaetia,DSM-27196,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi8465bins-ubs-45,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Thalassomonas,Thalassomonas haliotis,1.0
MJ030-1-barcode35-umi84754bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Woeseiales,Woeseiaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi85470bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia,Yoonia maritima,1.0
MJ030-1-barcode35-umi85818bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,SZUA-36 sp003233115,1.0
MJ030-1-barcode35-umi85841bins-ubs-5,Bacteria,Latescibacterota,UBA2968,UBA8231,UBA8231,SICG01,Unassigned,1.0
MJ030-1-barcode35-umi8643bins-ubs-44,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi87036bins-ubs-4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi8800bins-ubs-46,Bacteria,Pseudomonadota,Gammaproteobacteria,PIVX01,PIVX01,PIVX01,PIVX01 sp003353785,1.0
MJ030-1-barcode35-umi8894bins-ubs-46,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi88985bins-ubs-4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,FREY01,FREY01 sp900143635,1.0
MJ030-1-barcode35-umi89468bins-ubs-4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Crocinitomicaceae,UBA4466,UBA4466 sp002734065,1.0
MJ030-1-barcode35-umi89517bins-ubs-4,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi89525bins-ubs-5,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Roseibacillus_B,Unassigned,1.0
MJ030-1-barcode35-umi90076bins-ubs-4,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi90221bins-ubs-4,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650716,Azotimanducaceae_A_650716,UBA9659,UBA9659 sp012961165,1.0
MJ030-1-barcode35-umi90235bins-ubs-4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,UA16,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi90446bins-ubs-4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter_E_490551,Sulfitobacter_E_490551 mediterraneus,1.0
MJ030-1-barcode35-umi9061bins-ubs-68,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,GCA-002770795,J021,J021 sp003696665,1.0
MJ030-1-barcode35-umi91660bins-ubs-4,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi92601bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,R2A130,R2A130 sp000179775,1.0
MJ030-1-barcode35-umi92677bins-ubs-4,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi9305bins-ubs-43,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Wocania_824853,Wocania ichthyoenteri,1.0
MJ030-1-barcode35-umi9336bins-ubs-44,Bacteria,Pseudomonadota,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi93438bins-ubs-4,Bacteria,Actinomycetota,Acidimicrobiia_401430,Acidimicrobiales,Microtrichaceae,IMCC26207,Unassigned,1.0
MJ030-1-barcode35-umi9507bins-ubs-42,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641035,Nitrincolaceae,Pontibacterium,Unassigned,1.0
MJ030-1-barcode35-umi9540bins-ubs-42,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Cyclobacteriaceae,Unassigned,Unassigned,1.0
MJ030-1-barcode35-umi96318bins-ubs-4,Bacteria,Acidobacteriota,UBA6911,UBA6911,UBA6911,Gp18-AA60,Unassigned,1.0
MJ030-1-barcode35-umi97222bins-ubs-5,Bacteria,Acidobacteriota,Polarisedimenticolia,Polarisedimenticolales,Polarisedimenticolaceae,Mor1,Unassigned,1.0
MJ030-1-barcode35-umi9736bins-ubs-44,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,SZUA-36 sp003233115,1.0
MJ030-1-barcode35-umi98708bins-ubs-4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter_E_490551,Unassigned,1.0
MJ030-1-barcode35-umi98825bins-ubs-4,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,SZUA-55,Unassigned,1.0
MJ030-1-barcode35-umi99069bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Ga0077536,Ga0077536,Ga0077536,Unassigned,1.0
MJ030-1-barcode35-umi99276bins-ubs-4,Bacteria,Myxococcota_A_473307,UBA9160,UBA9160,UBA4427,UBA4427,UBA4427 sp011051925,1.0
MJ030-1-barcode35-umi9934bins-ubs-43,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Pontimicrobium,Pontimicrobium aquaticum,1.0
MJ030-1-barcode35-umi99464bins-ubs-3,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Methyloligellaceae,UBA2767,UBA2767 sp002897995,1.0
MJ030-1-barcode36-umi110460bins-ubs-3,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_680892,Pantoea_680372,Pantoea dispersa,1.0
MJ030-1-barcode36-umi2022bins-ubs-102,Bacteria,Bacillota_I,Bacilli_A,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,1.0
MJ030-1-barcode36-umi3401bins-ubs-77,Bacteria,Bacillota_I,Bacilli_A,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sinensis,1.0
MJ030-1-barcode36-umi54341bins-ubs-10,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595425,Zeimonas,Unassigned,1.0
MJ030-1-barcode36-umi93464bins-ubs-4,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_680892,Pantoea_680372,Pantoea dispersa,1.0
MJ030-1-barcode38-umi101510bins-ubs-3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,GCA-2711565,GCA-2711565,GCA-2711565 sp003353955,1.0
